Date,Open,High,Low,Close,Adj Close,Volume
2020-08-12,10.560000,10.700000,8.910000,9.200000,9.200000,24334900
2020-08-13,8.990000,9.590000,8.930000,9.090000,9.090000,10426800
2020-08-14,9.150000,9.540000,9.040000,9.140000,9.140000,9078200
2020-08-17,9.150000,10.490000,9.150000,10.170000,10.170000,13758500
2020-08-18,10.000000,10.310000,9.410000,9.510000,9.510000,8389600
2020-08-19,9.280000,9.520000,9.080000,9.210000,9.210000,6981400
2020-08-20,9.100000,9.200000,8.770000,8.810000,8.810000,8920300
2020-08-21,8.760000,8.840000,8.100000,8.220000,8.220000,9656900
2020-08-24,7.890000,7.980000,6.850000,7.360000,7.360000,13321900
2020-08-25,6.930000,7.550000,6.650000,6.950000,6.950000,10715000
2020-08-26,6.920000,7.160000,6.550000,6.710000,6.710000,9490100
2020-08-27,6.600000,6.600000,6.210000,6.290000,6.290000,8647900
2020-08-28,6.300000,6.410000,5.880000,6.230000,6.230000,8544600
2020-08-31,6.300000,6.600000,5.900000,5.930000,5.930000,9384000
2020-09-01,5.610000,5.880000,5.010000,5.240000,5.240000,12751300
2020-09-02,4.890000,6.940000,4.510000,5.520000,5.520000,38665300
2020-09-03,5.250000,5.990000,5.180000,5.200000,5.200000,11476500
2020-09-04,5.200000,5.450000,4.630000,4.930000,4.930000,10117900
2020-09-08,5.540000,5.690000,4.790000,4.820000,4.820000,25402500
2020-09-09,4.870000,5.350000,4.870000,4.950000,4.950000,9991600
2020-09-10,5.030000,5.130000,4.720000,4.780000,4.780000,7355000
2020-09-11,4.890000,5.470000,4.790000,5.300000,5.300000,19038200
2020-09-14,6.380000,8.470000,6.040000,7.780000,7.780000,204175700
2020-09-15,7.540000,7.580000,6.400000,6.500000,6.500000,35470300
2020-09-16,6.400000,7.540000,6.060000,7.380000,7.380000,40101200
2020-09-17,7.610000,9.430000,7.500000,7.980000,7.980000,90922700
2020-09-18,8.100000,8.430000,7.620000,8.220000,8.220000,29654500
2020-09-21,8.070000,9.250000,7.810000,8.990000,8.990000,42038800
2020-09-22,8.940000,9.290000,8.420000,8.750000,8.750000,17814300
2020-09-23,8.670000,8.670000,7.090000,7.190000,7.190000,21290800
2020-09-24,6.460000,7.430000,6.230000,6.890000,6.890000,18458200
2020-09-25,7.090000,7.580000,7.090000,7.400000,7.400000,11125400
2020-09-28,7.500000,7.610000,6.810000,7.000000,7.000000,11823700
2020-09-29,6.880000,7.030000,6.710000,6.830000,6.830000,6572500
2020-09-30,6.740000,6.900000,6.510000,6.650000,6.650000,7294600
2020-10-01,6.540000,6.960000,6.530000,6.860000,6.860000,9464500
2020-10-02,7.120000,7.420000,6.850000,6.900000,6.900000,12291100
2020-10-05,6.670000,7.020000,6.610000,7.010000,7.010000,6301800
2020-10-06,6.900000,7.180000,6.650000,6.740000,6.740000,7223000
2020-10-07,6.800000,7.050000,6.800000,6.980000,6.980000,5841400
2020-10-08,7.030000,7.490000,6.880000,7.220000,7.220000,10306100
2020-10-09,7.200000,7.430000,7.130000,7.290000,7.290000,5405800
2020-10-12,7.490000,7.560000,6.970000,7.050000,7.050000,6442300
2020-10-13,7.410000,8.430000,7.380000,7.670000,7.670000,33655100
2020-10-14,7.610000,7.770000,6.900000,6.900000,6.900000,19418800
2020-10-15,6.780000,6.890000,6.260000,6.300000,6.300000,13973400
2020-10-16,6.360000,6.720000,6.010000,6.080000,6.080000,11867600
2020-10-19,5.730000,5.940000,5.510000,5.670000,5.670000,11572800
2020-10-20,5.600000,5.760000,5.180000,5.340000,5.340000,8232700
2020-10-21,5.320000,5.350000,4.990000,5.200000,5.200000,7143500
2020-10-22,5.170000,5.450000,5.070000,5.450000,5.450000,6117400
2020-10-23,5.490000,5.650000,5.360000,5.640000,5.640000,5388000
2020-10-26,5.540000,5.550000,5.130000,5.250000,5.250000,5982800
2020-10-27,5.250000,5.500000,5.180000,5.440000,5.440000,3775300
2020-10-28,5.220000,5.290000,4.930000,5.000000,5.000000,5278300
2020-10-29,5.120000,5.370000,4.900000,5.300000,5.300000,6089900
2020-10-30,5.230000,5.290000,4.850000,4.920000,4.920000,7446300
2020-11-02,5.020000,5.060000,4.850000,4.980000,4.980000,3453100
2020-11-03,5.030000,5.610000,4.920000,5.400000,5.400000,7657900
2020-11-04,5.360000,5.380000,5.080000,5.120000,5.120000,4743200
2020-11-05,5.250000,5.330000,5.050000,5.310000,5.310000,4590600
2020-11-06,5.200000,5.240000,5.020000,5.120000,5.120000,4086400
2020-11-09,4.830000,4.850000,3.500000,3.500000,3.500000,27667800
2020-11-10,3.940000,4.100000,3.590000,3.890000,3.890000,18438400
2020-11-11,3.950000,4.850000,3.710000,4.610000,4.610000,30156000
2020-11-12,5.190000,5.650000,4.920000,5.310000,5.310000,44457700
2020-11-13,5.110000,5.170000,4.770000,5.070000,5.070000,12448600
